"job_id","job_title","company_name","salary_year_avg","skills"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","redshift"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","snowflake"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","spark"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","airflow"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","hadoop"
105157,"Lead Data Analyst","Motion Recruitment","155000.0","tableau"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","sql"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","hadoop"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","excel"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","tableau"
795614,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","looker"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","sql"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","hadoop"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","excel"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","tableau"
565646,"Staff Business Data Analyst (Remote U.S. OK)","Zscaler","152625.0","looker"
540057,"Lead Data Analyst, Growth (Remote)","Rocket Money","152500.0","sql"
540057,"Lead Data Analyst, Growth (Remote)","Rocket Money","152500.0","looker"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","sql"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","r"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","go"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","databricks"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","tableau"
72957,"Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","152221.5","alteryx"
456042,"Data Analyst","Get It Recruit - Healthcare","151500.0","sql"
456042,"Data Analyst","Get It Recruit - Healthcare","151500.0","python"
456042,"Data Analyst","Get It Recruit - Healthcare","151500.0","r"
73304,"Mid-Level Data Analyst","Patterned Learning AI","150000.0","sql"
73304,"Mid-Level Data Analyst","Patterned Learning AI","150000.0","excel"
73304,"Mid-Level Data Analyst","Patterned Learning AI","150000.0","tableau"
73304,"Mid-Level Data Analyst","Patterned Learning AI","150000.0","sheets"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","sql"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","nosql"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","vba"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","oracle"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","hadoop"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","excel"
591850,"Mid-Level Data BI Analyst","Patterned Learning AI","150000.0","tableau"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","sql"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","python"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","nosql"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","r"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","sas"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","vba"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","db2"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","oracle"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","hadoop"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","excel"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","tableau"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","sas"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","microstrategy"
1402149,"Lead Data Analyst - Retirement Product Management","Edward Jones","148238.5","spss"
1694004,"Manager - Data Analyst","EXL Service","147285.0","sql"
1694004,"Manager - Data Analyst","EXL Service","147285.0","python"
1694004,"Manager - Data Analyst","EXL Service","147285.0","sas"
1694004,"Manager - Data Analyst","EXL Service","147285.0","t-sql"
1694004,"Manager - Data Analyst","EXL Service","147285.0","snowflake"
1694004,"Manager - Data Analyst","EXL Service","147285.0","hadoop"
1694004,"Manager - Data Analyst","EXL Service","147285.0","excel"
1694004,"Manager - Data Analyst","EXL Service","147285.0","sas"
1694004,"Manager - Data Analyst","EXL Service","147285.0","ssis"
479485,"Data Analyst","Level","145000.0","sql"
479485,"Data Analyst","Level","145000.0","python"
479485,"Data Analyst","Level","145000.0","r"
479485,"Data Analyst","Level","145000.0","golang"
479485,"Data Analyst","Level","145000.0","elasticsearch"
479485,"Data Analyst","Level","145000.0","aws"
479485,"Data Analyst","Level","145000.0","bigquery"
479485,"Data Analyst","Level","145000.0","gcp"
479485,"Data Analyst","Level","145000.0","pandas"
479485,"Data Analyst","Level","145000.0","scikit-learn"
479485,"Data Analyst","Level","145000.0","looker"
479485,"Data Analyst","Level","145000.0","kubernetes"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","sql"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","python"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","r"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","sas"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","excel"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","tableau"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","power bi"
712558,"Data Scientist Analyst","ALTA IT Services","145000.0","sas"
405581,"Data Analyst","CyberCoders","145000.0","python"
405581,"Data Analyst","CyberCoders","145000.0","java"
405581,"Data Analyst","CyberCoders","145000.0","r"
405581,"Data Analyst","CyberCoders","145000.0","javascript"
405581,"Data Analyst","CyberCoders","145000.0","c++"
405581,"Data Analyst","CyberCoders","145000.0","tableau"
405581,"Data Analyst","CyberCoders","145000.0","power bi"
405581,"Data Analyst","CyberCoders","145000.0","qlik"
1329162,"Data Analyst - up to 160K+","Hire With Jarvis","145000.0","sql"
1329162,"Data Analyst - up to 160K+","Hire With Jarvis","145000.0","excel"
1329162,"Data Analyst - up to 160K+","Hire With Jarvis","145000.0","tableau"
1329162,"Data Analyst - up to 160K+","Hire With Jarvis","145000.0","power bi"
149006,"People Data Analyst","Insight Global","140500.0","sql"
149006,"People Data Analyst","Insight Global","140500.0","python"
149006,"People Data Analyst","Insight Global","140500.0","oracle"
1090975,"Data Analyst","Uber","140500.0","sql"
1090975,"Data Analyst","Uber","140500.0","python"
1090975,"Data Analyst","Uber","140500.0","r"
1090975,"Data Analyst","Uber","140500.0","swift"
1090975,"Data Analyst","Uber","140500.0","excel"
1090975,"Data Analyst","Uber","140500.0","tableau"
1090975,"Data Analyst","Uber","140500.0","looker"
208403,"Data Manager","Insight Global","140000.0","nosql"
1049000,"Sr. Data Analyst","Sisense","140000.0","sql"
1049000,"Sr. Data Analyst","Sisense","140000.0","python"
1049000,"Sr. Data Analyst","Sisense","140000.0","r"
1049000,"Sr. Data Analyst","Sisense","140000.0","snowflake"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","IT Pros","140000.0","bigquery"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","IT Pros","140000.0","power bi"
762220,"Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","IT Pros","140000.0","qlik"
1300702,"Data Analyst (Product Data Analyst)","Revolut","139000.0","sql"
1300702,"Data Analyst (Product Data Analyst)","Revolut","139000.0","python"
1300702,"Data Analyst (Product Data Analyst)","Revolut","139000.0","scala"
1300702,"Data Analyst (Product Data Analyst)","Revolut","139000.0","java"
1300702,"Data Analyst (Product Data Analyst)","Revolut","139000.0","c++"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","sql"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","nosql"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","javascript"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","snowflake"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","hadoop"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","phoenix"
388392,"Digital Marketing Data Analyst (Hybrid)","United Services Automobile Association","138640.0","tableau"
1482852,"Data Analyst","Overmind","138500.0","sql"
1482852,"Data Analyst","Overmind","138500.0","python"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","sql"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","nosql"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","sql server"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","azure"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","power bi"
350382,"Lead I - Power BI Data Analyst","Get It Recruit - Information Technology","138000.0","dax"
835092,"Secret Data Analyst Remote / Telecommute Jobs","Insight Global, Inc.","137500.0","sharepoint"
740073,"Data Analytics Manager","WhiteCrow","137000.0","excel"
740073,"Data Analytics Manager","WhiteCrow","137000.0","powerpoint"
1326467,"Data Analyst","EPIC Brokers","135000.0","excel"
513988,"Data Analyst - Advanced Analytics","Get It Recruit - Hospitality","135000.0","sql"
513988,"Data Analyst - Advanced Analytics","Get It Recruit - Hospitality","135000.0","python"
513988,"Data Analyst - Advanced Analytics","Get It Recruit - Hospitality","135000.0","r"
513988,"Data Analyst - Advanced Analytics","Get It Recruit - Hospitality","135000.0","sas"
513988,"Data Analyst - Advanced Analytics","Get It Recruit - Hospitality","135000.0","sas"
777802,"Lead Data Analyst / SQL Developer","Robert Half","135000.0","sql"
777802,"Lead Data Analyst / SQL Developer","Robert Half","135000.0","python"
777802,"Lead Data Analyst / SQL Developer","Robert Half","135000.0","go"
777802,"Lead Data Analyst / SQL Developer","Robert Half","135000.0","c"
777802,"Lead Data Analyst / SQL Developer","Robert Half","135000.0","sql server"
1039859,"Data Analyst / Engineer","Perigon Group","135000.0","sql"
1039859,"Data Analyst / Engineer","Perigon Group","135000.0","snowflake"
1039859,"Data Analyst / Engineer","Perigon Group","135000.0","tableau"
479965,"Data Analyst","InvestM Technology LLC","135000.0","sql"
479965,"Data Analyst","InvestM Technology LLC","135000.0","excel"
479965,"Data Analyst","InvestM Technology LLC","135000.0","power bi"
262837,"Quantitative Scientist (Remote)","Osmind","132500.0","sql"
262837,"Quantitative Scientist (Remote)","Osmind","132500.0","python"
262837,"Quantitative Scientist (Remote)","Osmind","132500.0","r"
311931,"Data Analyst III","SoftDev Incorporated","132500.0","sql"
311931,"Data Analyst III","SoftDev Incorporated","132500.0","python"
311931,"Data Analyst III","SoftDev Incorporated","132500.0","r"
311931,"Data Analyst III","SoftDev Incorporated","132500.0","sheets"
990420,"Data Insights Analyst III","Get It Recruit - Information Technology","132500.0","sql"
990420,"Data Insights Analyst III","Get It Recruit - Information Technology","132500.0","python"
990420,"Data Insights Analyst III","Get It Recruit - Information Technology","132500.0","r"
990420,"Data Insights Analyst III","Get It Recruit - Information Technology","132500.0","tableau"
1209798,"Data Analyst","Doximity","130000.0","sql"
1209798,"Data Analyst","Doximity","130000.0","python"
1209798,"Data Analyst","Doximity","130000.0","spark"
1209798,"Data Analyst","Doximity","130000.0","pandas"
1209798,"Data Analyst","Doximity","130000.0","numpy"
1209798,"Data Analyst","Doximity","130000.0","unix"
1209798,"Data Analyst","Doximity","130000.0","git"
1209798,"Data Analyst","Doximity","130000.0","github"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","sql"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","azure"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","aws"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","snowflake"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","excel"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","tableau"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","power bi"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","dax"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","visio"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","flow"
92703,"Sr. Data Analyst","Launch Consulting Group","130000.0","jira"
1531276,"System Data Analyst","Alpha Silicon","130000.0","sql"
1531276,"System Data Analyst","Alpha Silicon","130000.0","python"
1531276,"System Data Analyst","Alpha Silicon","130000.0","sheets"
1531276,"System Data Analyst","Alpha Silicon","130000.0","flow"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","sql"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","python"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","r"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","databricks"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","aws"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","redshift"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","snowflake"
447569,"Lead Data Analyst","Kforce Technology Staffing","130000.0","tableau"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","sql"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","python"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","r"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","sql server"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","excel"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","tableau"
1686779,"Data Insights Manager","Get It Recruit - Information Technology","130000.0","power bi"
21451,"Data Analyst must have telecom domain experince","ApTask","130000.0","sql"
21451,"Data Analyst must have telecom domain experince","ApTask","130000.0","python"
21451,"Data Analyst must have telecom domain experince","ApTask","130000.0","sheets"
21451,"Data Analyst must have telecom domain experince","ApTask","130000.0","flow"
1566076,"Manager, Data Analytics (Bioscience) - Remote","Lonza","129000.0","python"
1566076,"Manager, Data Analytics (Bioscience) - Remote","Lonza","129000.0","power bi"
1791785,"Marketing Data Analyst (Remote)","Cash App","127000.0","sql"
1791785,"Marketing Data Analyst (Remote)","Cash App","127000.0","go"
1791785,"Marketing Data Analyst (Remote)","Cash App","127000.0","c"
1791785,"Marketing Data Analyst (Remote)","Cash App","127000.0","twilio"
1148444,"Data Analyst","Acorns","127000.0","outlook"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","sql"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","python"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","r"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","sas"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","tableau"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","sas"
592669,"Behavioral Health Data Analyst- REMOTE","ICF","126452.0","spss"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","sql"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","python"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","r"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","sas"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","aws"
502626,"Sr Data Analyst, Consultant - Client Facing - Remote","UnitedHealth Group","126000.0","sas"
116211,"Sr Data Analyst - Remote","UnitedHealthcare","126000.0","sql"
116211,"Sr Data Analyst - Remote","UnitedHealthcare","126000.0","sql server"
116211,"Sr Data Analyst - Remote","UnitedHealthcare","126000.0","ssis"
116211,"Sr Data Analyst - Remote","UnitedHealthcare","126000.0","ssrs"
1735665,"Mid-Level Decision Science Analyst","USAA","125930.0","sql"
1735665,"Mid-Level Decision Science Analyst","USAA","125930.0","sas"
1735665,"Mid-Level Decision Science Analyst","USAA","125930.0","phoenix"
1735665,"Mid-Level Decision Science Analyst","USAA","125930.0","sas"
748965,"Strategy and Data Analyst, Sustainability","Uber","125500.0","sql"
748965,"Strategy and Data Analyst, Sustainability","Uber","125500.0","python"
748965,"Strategy and Data Analyst, Sustainability","Uber","125500.0","r"
748965,"Strategy and Data Analyst, Sustainability","Uber","125500.0","go"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","sql"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","python"
